headline,date,doc_type,material_type,section,keywords
Two Paths to the Great Outdoors,2014-06-04,article,News,,"['Fashion and Apparel', 'Leather and Leather Goods', 'Shopping and Retail']"
Donna Karan Exudes Calm in the Chaos,2014-06-04,article,News,,['Fashion and Apparel']
Joni Ernst Fights for Dirty Water in Iowa,2014-06-04,article,News,,"['Clean Water Act', 'Water Pollution']"
The Fall of Narcissism,2014-06-04,article,News,,[]
"Works by New Talents, Taken to a Power of One",2014-06-04,article,Review,,"['Music', 'Classical Music']"
"A Gas Cache, Now Under Shaky Ground",2014-06-04,article,News,,"['Natural Gas', 'Earthquakes', 'Drilling and Boring', 'Energy and Power']"
Pharrell Williams at the Apollo Theater,2014-06-04,multimedia,Slideshow,,['Music']
Justices Reject Call to Halt Gay Marriages in Oregon,2014-06-04,article,News,,"['Same-Sex Marriage, Civil Unions and Domestic Partnerships']"
"Melodrama, Feats of Aerial Daring, and Mom",2014-06-04,article,News,,"['Theater', 'Spoleto Festival USA']"
Events and Sales Starting the Week of June 5,2014-06-04,article,News,,"['Fashion and Apparel', 'Shopping and Retail', 'Dresses', 'Lingerie and Underwear']"
Behind an N.B.A. Finals Rematch,2014-06-04,multimedia,Video,,"['Basketball', 'NBA Championship']"
"Many Answers, Still More Questions",2014-06-04,article,Review,,['Dancing']
Young Composers Catch the Philharmonic’s Ear,2014-06-04,article,News,,"['Music', 'Classical Music']"
N.R.A. Backs Away From Article Criticizing Advocates of Carrying Guns in Public,2014-06-04,article,News,,"['Gun Control', 'Demonstrations, Protests, and Riots']"
"Encircling Rome, On and Off the Road",2014-06-04,article,News,,['Movies']
What We’re Reading Now,2014-06-04,article,News,,"['Lunch and Breakfast Programs', 'Minimum Wage']"
A Tea Party Edge in Mississippi,2014-06-04,multimedia,Video,,"['Tea Party Movement', 'United States Politics and Government', 'Elections, Senate', 'Primaries and Caucuses', 'Political Advertising']"
"A Satellite Show at the Venice Architecture Biennale, Hosted Through (and Inspired by) Airbnb",2014-06-04,article,News,,['Venice Architecture Biennale']
When Parents Need Help with the Facts of Life,2014-06-04,article,News,,"['ABORTION', 'Acquired Immune Deficiency Syndrome', 'Birth Control and Family Planning', 'Children and Childhood', 'Condoms', 'Parenting', 'Population', 'Pregnancy and Childbirth', 'Sex', 'Sex Education']"
T-Mobile and Sprint Zeroing In on a $32 Billion Merger,2014-06-04,article,News,,"['Antitrust Laws and Competition Issues', 'Cable Television', 'Cellular Telephones', 'Mergers, Acquisitions and Divestitures', 'Regulation and Deregulation of Industry', 'Wireless Communications']"
Small Record Labels Ask Regulators to Intervene in YouTube Dispute,2014-06-04,article,News,,"['Music', 'Royalties']"
World Cup Crib Sheet: The Best Off-Field Story Lines,2014-06-04,article,News,,"['Soccer', 'World Cup 2014 (Soccer)']"
Lara Logan Returns to Work on ’60 Minutes’,2014-06-04,article,News,,"['Television', 'News and News Media', 'Benghazi Attack (2012)']"
"Gracie Mansion, at Last",2014-06-04,article,Letter,,['Historic Buildings and Sites']
Radicalized in France,2014-06-04,article,Letter,,"['Jews and Judaism', 'Muslims and Islam', 'Hate Crimes']"
"Tiananmen, 6/4/89",2014-06-04,article,Letter,,['Deaths (Fatalities)']
Shared Fight Against Terror,2014-06-04,article,Letter,,"['Terrorism', 'September 11 (2001)', 'United States International Relations']"
Pictures of the Day: China and Elsewhere,2014-06-04,article,News,,['Photography']
Stopping Bike Thieves,2014-06-04,article,Letter,,"['Robberies and Thefts', 'Bicycles and Bicycling', 'Police']"
Broadband in the U.S.,2014-06-04,article,Letter,,"['Computers and the Internet', 'Telephones and Telecommunications']"
India’s Feudal Rapists,2014-06-04,article,Op-Ed,,"['Caste Systems', 'Sex Crimes']"
"Sales at John Derian, Judy Ross Textiles and Sferra",2014-06-04,article,News,,"['Interior Design and Furnishings', 'Shopping and Retail', 'Textiles', 'Beds and Bedding', 'Pillows']"
And There Was Light,2014-06-04,article,News,,"['Churches (Buildings)', 'Restoration and Renovation', 'ARCHITECTURE', 'Interior Design and Furnishings']"
Coaxing a History from Board and Beam,2014-06-04,article,News,,"['Interior Design and Furnishings', 'ARCHITECTURE', 'Real Estate and Housing (Residential)', 'Books and Literature']"
Mortars and Pestles: Developing a Crush,2014-06-04,article,News,,"['Shopping and Retail', 'Kitchens', 'Cooking and Cookbooks']"
Decorator Underground,2014-06-04,article,News,,"['Photography', 'Basements and Cellars', 'Interior Design and Furnishings', 'Flowers and Plants', 'Books and Literature']"
Not Really an Ocean Apart,2014-06-04,article,News,,"['Chairs', 'Interior Design and Furnishings', 'Furniture', 'Shopping and Retail']"
Tea for Two and Visible to All,2014-06-04,article,Question,,"['Interior Design and Furnishings', 'ARCHITECTURE', 'Art']"
"Raphael Fruhbeck de Burgos, Citing Illness, Withdraws from Conducting",2014-06-04,article,News,,['Classical Music']
Taking One Room at a Time,2014-06-04,article,News,,['Interior Design and Furnishings']
Design Treasures Once Destined for Archives Now Can Be Yours,2014-06-04,article,News,,"['Art', 'ARCHITECTURE', 'Museums']"
When the Landline Is a Lifeline,2014-06-04,article,Op-Ed,,"['Telephones and Telecommunications', 'Internet Telephony', 'Regulation and Deregulation of Industry']"
"Cooperstown on the Field, Behind the Scenes",2014-06-04,article,News,,"['Baseball', 'Halls of Fame', 'Travel and Vacations']"
"Missing Japan, Balanced in Brazil",2014-06-04,multimedia,Slideshow,,[]
Don’t Show Me the Money,2014-06-04,article,News,,"['Philanthropy', 'Interior Design and Furnishings']"
U.S. Military Deaths in Afghanistan,2014-06-04,article,List,,"['United States Defense and Military Forces', 'Deaths (Fatalities)', 'Afghanistan War (2001- )']"
Dr. Pharmacist,2014-06-04,multimedia,Video,,[]
The Ambiguities of the Bergdahl Case,2014-06-04,article,Letter,,"['Afghanistan War (2001- )', 'United States Politics and Government', 'United States Defense and Military Forces']"
Libya: Swiss Red Cross Worker Is Killed,2014-06-04,article,Brief,,"['Murders and Attempted Murders', 'Humanitarian Aid', 'Foreign Workers']"
Canada: Prostitution Bill Targets Clients,2014-06-04,article,Brief,,['Prostitution']
"Assad’s Soft-Focus Vision for Syria, as Seen on YouTube",2014-06-04,article,News,,"['Middle East and North Africa Unrest (2010- )', 'Elections']"
Collecting Wood for Pennies,2014-06-04,multimedia,Video,,[]
Netflix Points at Verizon for Delays in Streaming,2014-06-04,article,News,,"['Computers and the Internet', 'Telephones and Telecommunications', 'Net Neutrality']"
The T.M.I. Pregnancy,2014-06-05,article,News,,"['Pregnancy and Childbirth', 'Tests (Medical)']"
"Sterling Agrees to Sale of Clippers, and to Drop Lawsuit",2014-06-05,article,News,,"['Basketball', 'Mergers, Acquisitions and Divestitures', 'Discrimination', 'Blacks', 'Black People', 'Suits and Litigation (Civil)', 'Video Recordings, Downloads and Streaming']"
"With 2014 World Cup, Soccer Ascends to Role as Premier Ad Platform",2014-06-05,article,News,,"['World Cup 2014 (Soccer)', 'ADVERTISING AND MARKETING', 'Soccer']"
China Financier Defends Companies’ Deals,2014-06-05,article,News,,"['Mergers, Acquisitions and Divestitures']"
G.M. Report on Recalls Is Expected Thursday,2014-06-05,article,News,,"['Automobile Safety Features and Defects', 'Liability for Products', 'Recalls and Bans of Products']"
Scholars’ Bid to Criticize Israel’s Actions Is Rejected,2014-06-05,article,News,,"['Palestinians', 'Colleges and Universities']"
"At Belmont Park, Savoring the Other Sides of the Track",2014-06-05,article,News,,"['Belmont Stakes', 'California Chrome (Race Horse)', 'Triple Crown (Horse Racing)', 'Horse Racing']"
A Bonus California Chrome Can’t Win,2014-06-05,article,News,,"['California Chrome (Race Horse)', 'Triple Crown (Horse Racing)', 'Horse Racing', 'Belmont Stakes', 'ADVERTISING AND MARKETING']"
A Proud Career That Seemed to Curdle,2014-06-05,article,News,,"['Ethics and Official Misconduct', 'Politics and Government', 'Elections, District Attorneys', 'Campaign Finance']"
Puerto Rico Debates Who Put Out the Lights in Mosquito Bay,2014-06-05,article,News,,"['Marine Biology', 'Fish and Other Marine Life', 'Travel and Vacations', 'Environment']"
Can the Minimum Wage Be Too High?,2014-06-05,article,News,,[]
"In Race for Rangel’s Seat, Top Rivals Promise Job Growth in Struggling Areas",2014-06-05,article,News,,"['Elections, House of Representatives', 'Labor and Jobs']"
Spurs and Heat Are Starting Where the What-Ifs Left Off,2014-06-05,article,News,,['Basketball']
British Bank Regulators Pine to Win a Big Case,2014-06-05,article,News,,"['Banking and Financial Institutions', 'Fines (Penalties)', 'Frauds and Swindling', 'Libor (London Interbank Offered Rate)']"
Inquiry Urged on Site Called Mass Grave of Irish Babies,2014-06-05,article,News,,"['Babies and Infants', 'Orphans and Orphanages', 'Nuns']"
Let’s Give Mississippi Less,2014-06-05,article,Op-Ed,,"['United States Politics and Government', 'Primaries and Caucuses', 'Elections, Senate', 'Tea Party Movement']"
"Clarifying, and Tightening, Patent Law",2014-06-05,article,Editorial,,"['Inventions and Patents', 'Suits and Litigation (Civil)', 'Editorials']"
"For Rivals, a Rare Aligning of Form and Draw ",2014-06-05,article,News,,"['Tennis', 'French Open (Tennis)']"
Children on the Run,2014-06-05,article,Editorial,,"['Illegal Immigration', 'Children and Childhood', 'Refugees and Displaced Persons', 'United States Politics and Government', 'Asylum, Right of', 'Editorials']"
Bettman Addresses N.H.L. Players’ Efforts to Hide Concussions,2014-06-05,article,News,,['Concussions']
"Mary Soames, Daughter of Churchill and Chronicler of History, Dies at 91",2014-06-05,article,Obituary (Obit),,"['World War II (1939-45)', 'Deaths (Obituaries)', 'Books and Literature']"
Standing Up to Mr. Putin,2014-06-05,article,Editorial,,"['United States International Relations', 'United States Defense and Military Forces', 'International Relations', 'Editorials']"
Democrats See a Break in a Gain for the Tea Party in Mississippi,2014-06-05,article,News,,"['Primaries and Caucuses', 'Tea Party Movement', 'Elections, Senate']"
Recalibrated Finalists Renew Their Rivalry,2014-06-05,article,News,,['Basketball']
There’s a Kind of Hush,2014-06-05,article,Op-Ed,,"['Rohingya (Ethnic Group)', 'War Crimes, Genocide and Crimes Against Humanity', 'Human Rights and Human Rights Violations', 'United States International Relations']"
"Don Zimmer, Who Lived Baseball for 66 Years, Dies at 83",2014-06-05,article,Obituary (Obit),,"['Baseball', 'Deaths (Obituaries)']"
Ex-Rangers Coach Hailed for His Role in a Success Story,2014-06-05,article,News,,"['Hockey, Ice']"
"To Lure Bostonians, New ‘Pop-Up’ Bus Service Learns Riders’ Rhythms",2014-06-05,article,News,,"['Buses', 'Transit Systems', 'Air Pollution', 'Commuting']"
Criticism Over Troop Withdrawal Emerges From Beyond G.O.P.,2014-06-05,article,News,,"['Afghanistan War (2001- )', 'United States Defense and Military Forces', 'United States International Relations']"
Word of the Year,2014-06-05,article,News,,['Crossword Puzzles']
A Data-Driven Commute,2014-06-05,multimedia,Video,,"['Buses', 'Commuting', 'Transit Systems']"
"Just Mill About, You Know, as Any Crowd Would Do",2014-06-05,article,Review,,"['Theater', 'Brits Off Broadway Festival']"
A Belmont Who Fought for Racing and for Soldiers,2014-06-05,article,News,,"['Horse Racing', 'Belmont Stakes', 'Triple Crown (Horse Racing)']"
"Yuri Kochiyama, Rights Activist Who Befriended Malcolm X, Dies at 93",2014-06-05,article,Obituary (Obit),,"['Civil Rights and Liberties', 'Deaths (Obituaries)']"
"Maxine Greene, 96, Dies; Education Theorist Saw Arts as Essential",2014-06-05,article,Obituary (Obit),,['Deaths (Obituaries)']
"Karlheinz Böhm, Actor-Turned-Humanitarian, Dies at 86",2014-06-05,article,Obituary (Obit),,"['ACTORS AND ACTRESSES', 'Deaths (Obituaries)']"
Mets Are Benefiting From Competition at Shortstop,2014-06-05,article,News,,[]
French Open Ball Kids Carry Gear and a Tune,2014-06-05,article,News,,"['Tennis', 'French Open (Tennis)']"
Special Parking Rules in New York,2014-06-05,article,News,,['Parking']
"Winning Lottery Numbers for June 4, 2014",2014-06-05,article,List,,[]
Behind P.O.W.’s Release: Urgency and Opportunity,2014-06-05,article,News,,"['Afghanistan War (2001- )', 'Prisoners of War', 'Detainees', 'United States Defense and Military Forces']"
Jets’ Breno Giacomini Walks the Line on Offense,2014-06-05,article,News,,['Football']
Higher Minimum Wage Gains Support,2014-06-05,article,News,,"['Minimum Wage', 'Wages and Salaries']"
"In Bribery Trial, Lawyer Says Queens State Senator Was Entrapped",2014-06-05,article,News,,"['Ethics and Official Misconduct', 'Bribery and Kickbacks', 'Frauds and Swindling', 'Elections, Mayors']"
Senators Show Frustration After Briefing on Ex-P.O.W.,2014-06-05,article,News,,"['United States Politics and Government', 'United States Defense and Military Forces', 'Afghanistan War (2001- )', 'Video Recordings, Downloads and Streaming', 'Prisoners of War', 'Detainees']"
"25 Years Later, Student Leaders Witness Freedoms Fought for in Tiananmen",2014-06-05,article,News,,"['Demonstrations, Protests, and Riots']"
"For Yankees, a Loss Overshadows Their Defeat",2014-06-05,article,News,,['Baseball']
State and Local Officials Vow to End Homelessness Among Veterans,2014-06-05,article,News,,"['Veterans', 'Homeless Persons', 'Mayors']"
U.N. Official Urges Syria to Finish Chemical Arms Disposal,2014-06-05,article,News,,"['Biological and Chemical Warfare', 'ARMS CONTROL AND LIMITATION AND DISARMAMENT', 'International Relations']"
Man Shoots and Kills 3 Canadian Mounties,2014-06-05,article,News,,"['Murders and Attempted Murders', 'Stanley Cup', 'Attacks on Police']"
Hamas Looms Over Latest Israel-U.S. Dispute,2014-06-05,article,News,,"['Palestinians', 'United States International Relations']"
A Familiar Ring for Members of Heat and Spurs,2014-06-05,article,News,,"['Basketball', 'NBA Championship']"
"In Downtown L.A., a Stylish Design Gallery for Special Guys",2014-06-05,article,News,,[]
Surrealist Photographs of Life’s In-Between Moments,2014-06-05,article,News,,[]
Two Artists Who Want to Be Your Friends,2014-06-05,article,News,,[]
The Great Hamstring Saver,2014-06-05,article,News,,"['Exercise', 'Medicine and Health', 'Muscles', 'Soccer', 'Sports Injuries']"
"The World Cup Is Bad for Brazil, Many Brazilians Say",2014-06-05,article,News,,"['World Cup 2014 (Soccer)', 'Polls and Public Opinion']"
Word of the Day | phoenix,2014-06-05,article,News,,[]
Think Like a Doctor: Arachnophobia,2014-06-05,article,News,,"['Doctors', 'Fever', 'Medicine and Health', 'Spiders', 'Spleen', 'Tests (Medical)', 'Ticks (Insects)']"
"Quotation of the Day for Thursday, June 5, 2014",2014-06-05,article,Quote,,[]
Q. and A.: Wu’er Kaixi on Tiananmen’s Hopes and Taiwan’s Achievements,2014-06-05,article,News,,['Elections']
"In South Korean Voting, No Clear-Cut Victory for Either Party",2014-06-05,article,News,,"['Elections', 'Governors (US)']"
Kings Climb Out of Hole as Rangers Fall Into One,2014-06-05,article,News,,"['Hockey, Ice']"
Obama’s Warsaw Workout Finds Its Way to the Internet,2014-06-05,article,News,,"['Privacy', 'Exercise']"
A Lifer Who Stood Up for His Players and His Teams,2014-06-05,article,An Appraisal,,['Baseball']
Dismay at Failure of Swap to Rescue More Hostages,2014-06-05,article,News,,"['Afghanistan War (2001- )', 'Hostages', 'United States Defense and Military Forces', 'Kidnapping', 'Terrorism', 'Barter']"
"Cubs Blunder, but Not Enough for a Mets Victory",2014-06-05,article,News,,['Baseball']
What’s on Thursday,2014-06-05,article,Schedule,,[]
A More Militant Protest Demands Reforms From Beijing,2014-06-05,article,News,,"['Chinese Language', 'Demonstrations, Protests and Riots']"
